filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,Label
3.19,3.19,-1.444506593,2.423172426,0.016716875,0.029721856,0.022986722,0.137920329,1.021879659,0.687444193,1.424408423,23.50323216,12.13084082,21.35301488,high
3.2,3.2,-1.610698759,12.09514287,0.0070039,0.015633875,0.011744197,0.082209377,1.040853801,0.587477437,3.349543426,46.83842105,11.75115661,20.88144043,high
3.21,3.21,-1.685884969,13.85835369,0.005378687,0.016103031,0.011751999,0.082263995,1.000725949,0.587477437,3.349543426,42.03048987,11.26255511,19.71006255,high
3.22,3.22,-1.586681131,5.059699735,0.005404763,0.016123856,0.010428466,0.072999264,0.948791393,0.398974231,3.349543426,21.82220203,9.328729709,20.53794377,high
3.23,3.23,-1.646209728,11.5897524,0.01373593,0.097407646,0.038296621,0.421262833,0.934372046,0.64734125,1.8382243,32.70302161,3.63984082,19.85977133,high
3.24,3.24,-1.464773618,10.38074104,0.007874548,0.055006648,0.027688236,0.332258833,1.093308169,0.75273256,1.416465328,48.10555943,2.001251076,18.9352481,high
3.25,3.25,-1.502036569,8.515981851,0.008942897,0.05653906,0.033677301,0.303095713,1.109810198,0.861223614,1.416465328,33.29430595,1.72447045,20.06213401,high
3.26,3.26,-1.530813634,14.10953498,0.015023173,0.065892783,0.029771608,0.476345727,0.973231685,0.575272193,1.353695504,50.60804762,5.616701285,19.59189181,high
3.27,3.27,-1.440400102,9.97781112,0.011664395,0.014247332,0.013150601,0.039451802,0.93595297,0.263941616,1.633447436,38.37407175,5.831204456,20.55607779,high
3.28,3.28,-0.922807838,20.63970931,0.008654835,0.039179065,0.016232176,0.227250458,1.039462439,0.665552249,1.910293357,57.17043412,5.386507487,20.85453548,high
3.29,3.29,-0.81205426,4.743953901,0.009171325,0.009171325,0.009171325,0.009171325,1.059413521,0.617699945,2.019753081,25.4259245,3.42134082,21.67877409,high
3.3,3.3,-1.136212873,16.56390495,0.008452794,0.071488831,0.029688529,0.534393528,0.998516459,0.592514521,2.108483264,44.93324065,2.66984082,21.49847649,high
3.31,3.31,-1.043746815,11.10442158,0.010096464,0.061181872,0.029545759,0.413640632,0.969756182,0.187804144,3.59190469,40.72975963,3.122555106,21.43458019,high
3.32,3.32,-0.794737741,7.335477026,0.01684725,0.030512038,0.023679644,0.047359288,1.074220335,0.39413088,2.150136079,22.55862704,2.85484082,21.50068658,high
3.33,3.33,-0.186829661,20.35389187,0.017025607,0.084874818,0.039288143,0.667898428,1.057984194,0.587671171,1.610199353,47.60928874,6.126379281,21.24617941,high
3.34,3.34,-0.359237389,14.91083686,0.024126474,0.08105134,0.050140984,0.501409843,1.117612433,0.275953125,3.053905304,35.76359784,6.712988968,21.80937589,high
3.35,3.35,-0.296871058,16.46586248,0.007983185,0.074852225,0.028032669,0.504588042,0.980840536,0.382313105,2.092790808,48.06118624,6.649491983,21.60440089,high
3.36,3.36,-0.099451183,8.533499706,0.013781257,0.091468225,0.029792889,0.387307562,0.857092235,0.334654535,2.092790808,34.28368942,5.90544688,21.27494578,high
3.37,3.37,-0.235685235,4.090412782,0.011276284,0.074911208,0.045576189,0.227880946,1.377563536,0.438108504,3.791257002,20.66345304,3.40484082,21.39086848,high
4.1,4.1,-0.837813008,0.041850542,0.000723839,0.003370267,0.001950248,0.005850745,0.315331705,-0.006492956,0.706981654,7.567960923,0.573561751,99.33987141,neutral
4.2,4.2,-1.026965869,2.708864793,0.013858371,0.067275504,0.040566938,0.081133876,0.856637761,0.078642565,2.687577261,14.56284194,-3.384438249,98.52473654,neutral
4.3,4.3,-0.660482917,0.447425637,0.003614257,0.003614257,0.003614257,0.003614257,0.690775373,-0.263492494,4.403031472,11.05240597,-7.826438249,98.67137654,high
4.4,4.4,-0.549581833,-0.031526174,0,0,0,0,0.513488614,0.398299014,0.800613028,5.134886142,-10.55310492,99.8810232,neutral
4.5,4.5,-0.59005417,4.409287606,0.008118275,0.060745534,0.029021884,0.145109418,1.291593187,-0.096230398,14.9860317,73.62081164,-15.34838269,95.68870376,neutral
4.6,4.6,-0.016497854,6.321560567,0.006162295,0.055699843,0.023955132,0.191641053,1.328890872,0.123245791,9.167257742,77.07567057,-19.39393825,99.71149961,neutral
4.7,4.7,0.456121551,0.300295812,0.000737491,0.000756111,0.000746801,0.001493602,0.468880821,0.019171598,1.727368935,14.53530545,-18.49043825,99.99388724,high
4.8,4.8,0.556963899,0.818530674,0.00758086,0.050276633,0.022814599,0.068443796,0.529497986,0.136697557,2.309334829,16.94393556,-17.74693825,99.5737654,high
4.9,4.9,0.672170007,4.213589425,0.023677485,0.023677485,0.023677485,0.023677485,1.173798405,0.190327626,5.90962931,32.86635534,-18.85993825,99.89799908,high
4.1,4.1,0.852762188,1.007152743,0.008119143,0.008119143,0.008119143,0.008119143,0.53621502,0.129971674,2.885105831,16.08645059,-16.95048587,97.31827082,high
4.11,4.11,0.991593124,0.114924161,0,0,0,0,0.344222606,0.135635576,1.152128924,7.917119929,-11.41677158,98.66801892,neutral
4.12,4.12,-42.25699887,466.1023257,4.359023591,4.359023591,4.359023591,4.359023591,0.881258417,0.161654124,3.041748111,16.74390993,-9.036892795,100.0607126,neutral
4.13,4.13,0.254140764,3.209435166,0.00470635,0.006250761,0.005489293,0.016467879,1.059509609,0.052093026,4.86906438,41.32087477,-9.182438249,99.40437125,neutral
4.14,4.14,0.244549124,4.329207273,0.013284811,0.045489769,0.029027542,0.203192794,1.089308126,-0.04543228,9.493463077,58.82263881,-13.70083219,98.88877275,neutral
4.15,4.15,0.435568158,-0.073076924,0,0,0,0,0.493700358,0.086784424,1.132128271,3.949602862,-16.12143825,100.0973099,neutral
4.16,4.16,0.475127949,0.783614755,0.03666206,0.047438622,0.042050341,0.084100683,0.533627138,0.168910998,2.221013363,10.13891562,-16.39374594,100.0827073,neutral
4.17,4.17,0.586349853,1.30418731,0.005108284,0.005108284,0.005108284,0.005108284,1.231267373,0.25227655,9.253278248,41.8630907,-15.31583825,100.0736175,neutral
4.18,4.18,0.259221,11.37716729,0.030715074,0.09584912,0.065414284,0.327071421,0.789816216,-0.253226672,5.476517831,39.49081079,-6.735983704,76.68316555,neutral
4.19,4.19,0.464201526,-0.215103325,0,0,0,0,1.009447277,-0.015342803,5.30960973,8.075578215,1.114561751,100.0136299,neutral
4.2,4.2,0.576455919,0.728761416,0.108454691,0.108454691,0.108454691,0.108454691,0.306113115,0.176344869,0.395821057,1.836678691,2.026061751,100.0725349,neutral
4.21,4.21,0.673864009,0.057329661,0,0,0,0,0.810782306,0.059880891,3.233435782,8.918605368,2.918561751,100.0792456,neutral
4.22,4.22,0.683477138,1.216611641,0.012338069,0.058600618,0.035469344,0.070938688,1.421904421,0.00695881,7.706148114,31.28189727,2.326561751,99.16714273,neutral
4.23,4.23,0.495673973,5.277468051,0.020115286,0.074401132,0.042611571,0.213057854,1.077667301,-0.040299369,7.844736707,38.79602282,-3.686854916,91.49122962,neutral
4.24,4.24,0.769173655,1.040635843,0.009352166,0.055626316,0.032489241,0.064978482,0.96837488,-0.393054244,4.415775251,32.92474591,-12.85143825,96.4686932,neutral
4.25,4.25,0.695705028,2.477852603,0.018447589,0.018447589,0.018447589,0.018447589,0.890713779,0.226081005,3.005640738,16.92356181,-12.45496766,98.72911061,neutral
4.26,4.26,0.654786753,21.74961785,0.020342177,0.15068754,0.073915403,0.517407821,5.474172622,3.328306135,8.956277405,21.89669049,-5.332458657,76.03227552,neutral
4.27,4.27,0.887294401,19.54199696,0.016471776,0.130374495,0.058702995,0.645732946,3.487527513,0.559189221,6.88169643,48.82538518,0.861561751,99.60338961,neutral
4.28,4.28,0.901958655,24.48319419,0.015819372,0.152803548,0.083568933,0.417844667,1.75785858,0.232983885,6.889307298,80.86149466,-0.344771582,99.92234844,high
4.29,4.29,1.624152381,3.163822296,0.020510584,0.055151221,0.033247652,0.132990608,2.074253411,0.663263413,3.798763965,12.44552047,-1.636993805,99.82441608,neutral
4.3,4.3,1.764937461,3.810060075,0.008247123,0.013562888,0.010905006,0.021810011,2.487022044,0.503612186,5.026945638,24.87022044,-1.951938249,99.9401654,neutral
4.31,4.31,1.742345699,0.926236662,0.002114139,0.011316352,0.006453059,0.045171412,0.781666662,0.233691873,3.709911508,35.95666643,1.593918894,95.98760074,high
4.32,4.32,1.666058024,13.73283681,0.022851776,0.12713827,0.083097165,0.415485825,1.320433762,0.06165086,5.134028779,60.73995307,1.482679398,97.95768037,neutral
4.33,4.33,0.791517235,27.17358377,0.101094828,0.240687773,0.178640466,0.535921399,1.239928034,-0.068972871,5.452623246,50.83704938,-3.679024456,98.3617409,neutral
4.34,4.34,0.588369065,40.45687234,0.014291787,0.134547371,0.069232801,0.623095212,0.970986185,-0.554475441,6.863642744,75.73692244,-1.732418641,99.55650685,neutral
4.35,4.35,1.046265483,1.642280771,0.011665876,0.073071942,0.041289473,0.123868419,0.353643731,-0.116939038,0.614766255,12.02388686,-7.918438249,91.16741145,neutral
4.36,4.36,0.704927914,5.026183522,0.012233387,0.06446291,0.026413473,0.18489431,0.68650311,0.089439378,3.865845801,34.32515549,-16.82416552,93.49669567,neutral
4.37,4.37,0.760460529,7.847073612,0.009183428,0.057688453,0.030478229,0.33526052,0.968074648,0.02536649,4.288337464,53.24410561,-17.09899922,97.26301597,neutral
4.38,4.38,1.009857076,6.812756683,0.021659064,0.173824332,0.07461574,0.223847219,1.700907895,0.041473211,4.734015725,27.21452631,-14.85215253,99.68102965,neutral
5.1,5.1,-0.427361962,0.011734085,0.014974608,0.014974608,0.014974608,0.014974608,0.513553556,-0.169317619,2.261973847,2.567767779,-6.792125919,68.75428265,high
5.2,5.2,-0.407687054,0.170003872,0.001738706,0.015430005,0.008584355,0.017168711,0.323035783,0.063537437,1.044776963,3.876429393,-7.191649728,68.72349218,neutral
5.3,5.3,-0.391920203,0.447776035,0.003091006,0.010982868,0.00640762,0.032038101,0.258712311,-1.04033422,2.153028339,6.46780777,-7.706292585,68.70306932,high
5.4,5.4,-0.336853445,0.091442696,0.002565183,0.008627117,0.00559615,0.0111923,0.91508862,0.205695813,4.542894964,13.7263293,-9.104625919,68.25687129,neutral
5.5,5.5,-0.364430924,5.966925838,0.015267798,0.119973849,0.049011799,0.196047197,2.263251265,0.495122239,4.43559185,9.053005061,-12.31913741,67.86826254,neutral
5.6,5.6,-0.421147219,6.94234619,0.006015753,0.042769509,0.021872663,0.196853964,1.878018488,0.113356739,5.386355833,46.95046221,-12.16660509,67.47296286,high
5.7,5.7,-0.263821869,3.365122941,0.005527107,0.046050993,0.020344622,0.142412352,2.324530832,1.328911228,4.127916596,11.62265416,-5.897364014,63.15838313,neutral
5.8,5.8,-0.064761136,0.502173279,0.001763291,0.01588628,0.006606557,0.046245902,0.64184679,0.004776208,7.810712745,29.52495233,-2.286733762,68.50876581,neutral
5.9,5.9,0.066718394,1.609873404,0.002619007,0.005191957,0.004216952,0.016867806,1.696466444,0.044193678,7.624939667,39.01872822,-5.177792585,66.16319633,high
