folder #,filename,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
13.28,22-28.wav,-0.90609,2.961888,0,0,0,0,0.824091,0.110816,6.107363,107.1318,2.65149,13.26659,0.352552563,0.040141482,-450.062,116.4958,1.785167,20.97316,-5.29123,3.092508,-16.1169,-7.63114,-12.5086,0.294207,-6.6484,-7.52944,-0.83185,-8.82496,0.088928,-10.5612,-2.18796,-5.22342,-4.22681,-4.81505,1
13.31,22-31.wav,-1.0086,2.101256,0.00277,0.018688,0.009818,0.098184,1.180631,-0.0291,5.070401,64.93469,-6.55401,-7.57757,0.28969422,0.044558834,-456.233,136.5964,-1.588,23.5918,-19.8645,16.60024,-17.7531,-1.32164,-15.3619,0.078882,-6.66411,-10.4931,-0.29646,-12.6271,2.569213,-10.489,-1.3799,-8.47711,-4.05655,-8.37455,1
13.32,22-32.wav,-0.96551,0.445156,0.038119,0.038119,0.038119,0.038119,0.717411,0.158947,2.186437,15.06564,-14.2862,25.93575,0.397336513,0.024974992,-460.256,130.7141,-4.04909,25.38738,-12.0601,12.56384,-20.1615,-2.89407,-11.3439,3.360237,-6.05134,-8.34737,1.451433,-11.2317,0.869198,-10.6799,-0.1081,-8.22203,-3.85175,-6.1216,0
13.34,22-34.wav,-1.06547,16.80382,0.019459,0.137538,0.053484,0.534836,1.235534,0.201832,4.756165,103.7849,-0.36671,4.02059,0.388509899,0.016964046,-477.146,127.5653,-11.4991,31.22911,-17.5112,14.40642,-23.0855,-1.81801,-14.4399,1.93254,-6.47903,-7.83799,2.213563,-11.399,3.502037,-12.6535,0.404631,-7.49494,-2.71868,-4.99272,1
14.11,24-11.wav,-0.58892,1.392453,0.034722,0.046049,0.040386,0.080771,1.827427,1.276479,2.366962,5.482281,-3.82788,277.6487,0.414428711,0.071315669,-392.258,165.7048,-30.6634,41.42596,-4.33147,11.32176,-13.4967,-10.0839,-32.8986,-10.7925,-0.76198,-4.51484,-3.10956,-2.25119,-2.54746,-9.13117,-2.691,-5.63626,-0.94134,-3.14605,1
14.16,24-16.wav,-0.69357,1.861608,0.0077,0.023284,0.015566,0.062265,4.60063,1.295991,9.062669,50.60693,4.384457,274.1016,0.373853236,0.25380978,-355.422,160.1239,-23.2453,28.85057,3.87837,2.859736,-11.9498,-1.92374,-36.2398,-13.4703,2.356864,-3.96378,-5.76436,-5.43539,-0.1949,-9.97754,-2.06103,-9.65789,-2.96453,-2.02555,0
14.17,24-17.wav,-1.33303,25.49809,0.031156,0.031156,0.031156,0.031156,2.548412,2.14774,3.106427,7.645237,-11.0839,244.5145,0.418867469,0.341230392,-338.448,118.0392,-7.01546,20.21395,9.655602,7.473179,-11.5427,-4.17006,-27.5445,-9.06035,-3.71389,-7.49749,-5.4566,-2.695,-3.92786,-8.72925,-2.28292,-6.51519,-1.38103,-3.73653,0
14.19,24-19.wav,-0.74921,3.233837,0.01106,0.040614,0.023351,0.070054,3.888151,1.988834,6.008566,15.5526,-31.7074,270.8715,0.430294245,0.215100393,-355.719,142.5975,-18.8946,28.79227,-1.575,10.63178,-18.1522,-5.29926,-28.496,-5.74489,-5.11111,-7.42609,-3.91526,-3.6343,-1.68865,-8.5652,-2.20852,-9.14349,-0.73983,-3.46459,1
14.2,24-20.wav,-0.79398,0.977504,0.019058,0.025237,0.022147,0.044294,2.313071,0.267137,6.203586,13.87843,-29.212,277.3424,0.444915295,0.060560886,-414.032,155.8955,-13.1005,37.27146,-9.94804,8.540986,-13.6518,1.635571,-24.9467,-11.7133,-5.62523,-3.00064,-7.23826,-2.01619,0.584973,-9.63087,0.246008,-8.37078,-2.04062,-3.31863,1
14.21,24-21.wav,-0.66103,-0.04414,0,0,0,0,0.902533,0.174458,2.241264,10.8304,-30.2445,277.7953,0.489676893,0.052297547,-469.894,158.54,-26.673,44.0183,15.69562,6.540677,-15.3148,-5.08155,-20.4929,-10.8711,-3.06322,-6.36591,-11.8345,-4.53962,1.181896,-12.6404,0.016743,-9.44018,-0.5963,-4.77314,1
14.24,24-24.wav,-0.85419,0.152443,0.001958,0.005815,0.003886,0.007772,0.447513,0.152695,1.244116,11.18783,-17.1502,269.3531,0.512429059,0.013447281,-516.456,146.2353,-0.77228,36.54913,3.62516,7.870158,-0.97172,-3.94725,-10.8488,-4.02213,-10.2255,-6.51267,-7.85136,-8.75997,-5.03873,-9.70558,-2.64135,-2.95889,-2.25837,-6.07518,1
14.25,24-25.wav,-0.88616,0.2034,0,0,0,0,1.517977,0.287681,3.545716,22.76965,-25.151,276.72,0.43858403,0.127392352,-384.248,128.8673,-17.8704,32.37342,-2.53621,14.00098,-15.8256,-1.80002,-25.5413,-4.87971,-4.92625,-6.5521,-4.53792,-3.079,-1.1307,-10.835,-0.25151,-6.58091,-0.85942,-3.55121,1
14.29,24-29.wav,-1.0138,9.613466,0.014083,0.098435,0.048543,0.194172,0.812584,0.046977,3.856116,49.56764,15.81184,274.3825,0.407429844,0.211801142,-361.781,133.8871,-8.40687,23.43348,-0.13746,8.858065,-19.7184,-5.38703,-24.743,-7.78107,-4.23378,-5.97146,-4.13452,-2.54115,-1.50219,-8.70266,-0.60934,-5.59396,-1.42138,-3.68287,1
14.3,24-30.wav,-0.82496,0.185295,0.000507,0.00497,0.002311,0.009244,0.448337,0.128306,1.392047,15.69178,11.61573,272.0404,0.418191105,0.129884288,-396.43,133.8716,1.759611,25.20939,-8.08951,15.45307,-13.2346,-2.91072,-22.9875,-10.467,-6.44979,-3.62095,-5.13132,-2.12567,-0.61599,-10.9454,-0.89928,-6.42214,-0.97134,-3.81891,1
14.34,24-34.wav,-0.86605,0.125527,0.000597,0.003241,0.001572,0.006289,2.026078,-0.47946,17.96495,170.1906,-9.6564,258.6171,0.415084988,0.134560615,-400.768,135.0322,-10.9299,25.52941,4.463653,8.713394,-12.7923,-2.03777,-23.4625,-10.7287,-3.8893,-5.88093,-6.79154,-2.38133,-0.71753,-8.31175,-1.01721,-5.53568,-2.25526,-4.69679,1
14.37,24-37.wav,-0.99651,4.499436,0.003271,0.003271,0.003271,0.003271,6.974288,4.296906,9.65167,13.94858,-21.7641,257.1563,0.423568904,0.183061987,-386.061,126.7555,-6.38016,22.02838,4.900605,9.041143,-12.8954,-5.62276,-24.8091,-10.0772,-4.25915,-5.18507,-4.71941,-3.22727,-1.74327,-8.28626,-2.09244,-5.58578,-1.42913,-3.335,1
15.1,26-01.wav,0.207799,0.506771,0.002871,0.002871,0.002871,0.002871,0.872297,0.021089,2.817715,7.850674,-16.2143,22.57565,0.493355155,0.062245507,-354.283,95.46618,16.45599,42.60316,19.81025,14.77024,1.287349,0.541806,-4.67053,5.597031,-10.0997,8.835604,2.62017,3.761767,-2.32291,5.857663,-11.075,1.605738,-5.70348,6.290135,0
15.3,26-03.wav,0.412396,0.994843,0.100896,0.100896,0.100896,0.100896,0.335371,0.273374,0.367284,1.676854,-23.0336,22.6702,0.568884432,0.033612113,-415.903,105.8974,24.21375,36.96139,25.88306,21.25504,12.45153,6.893691,-8.56288,8.574071,0.540868,8.968895,-0.60947,1.19599,-2.84035,6.478838,-8.93722,2.008545,-6.25985,4.731231,1
15.4,26-04.wav,0.540536,3.158181,0.05195,0.090143,0.075592,0.226777,0.257368,0.13012,0.366091,2.316315,-22.8518,22.89204,0.499971211,0.044642687,-400.379,118.6403,24.67836,35.54948,17.30368,14.5045,11.97514,1.296275,-9.47433,3.590624,0.114253,14.1603,2.652191,-0.37709,0.531323,4.260808,-12.9729,1.979236,-5.63351,1.276361,1
15.5,26-05.wav,0.658851,6.318451,0.064859,0.158913,0.103154,0.412616,0.290323,0.138875,1.035403,7.838709,-15.6935,10.2006,0.535138607,0.037141725,-419.323,117.3006,24.52701,35.63297,22.96937,20.17672,10.23804,3.336987,-7.07943,4.996155,-2.87829,7.902986,0.521896,2.451688,-0.97624,3.785913,-8.55659,2.52334,-6.25698,3.984272,0
15.11,26-11.wav,0.735446,14.18351,0.02399,0.166965,0.096642,0.579853,1.359453,0.019099,5.544306,31.26742,2.093161,23.34703,0.486228555,0.064553045,-382.691,138.0798,17.52507,26.41323,14.96064,14.1285,10.54336,0.989293,-9.98169,4.408412,-5.34239,8.632684,4.927907,3.721096,-1.51757,3.689856,-9.6471,3.008282,-6.7479,2.596114,1
15.12,26-12.wav,1.334436,0.271189,0,0,0,0,0.657107,0.335052,1.588918,7.885289,0.06532,23.034,0.495520055,0.060405299,-358.199,127.5257,8.681583,29.64278,16.57777,15.86082,3.463482,2.533994,-9.10128,6.042935,-5.30866,9.26492,6.541939,2.948366,-1.08464,3.177508,-11.7907,3.508875,-5.9474,3.274296,1
15.13,26-13.wav,1.10027,12.07431,0.021156,0.039846,0.028391,0.113564,0.573768,0.33545,0.90926,22.95074,0.932745,23.36404,0.49573189,0.117570244,-364.558,142.7504,18.66845,22.22003,9.662305,11.75004,12.87461,1.986716,-12.2594,2.328981,-4.81913,8.665389,6.601666,3.692964,-0.78298,3.449295,-11.343,2.02764,-5.63996,0.727098,1
15.14,26-14.wav,1.259024,1.025358,0.081346,0.081346,0.081346,0.081346,0.637211,0.541974,0.787495,3.823267,1.344411,23.47583,0.490438789,0.066935875,-376.247,126.7559,19.00923,33.46929,16.40082,13.52937,11.0062,-0.97321,-10.2057,3.346964,-4.74973,9.722655,3.201605,2.527533,-0.33338,3.03761,-10.0428,2.982696,-6.16074,2.709165,1
15.15,26-15.wav,1.044209,10.80301,0.138107,0.316526,0.227316,0.454633,0.66585,0.393548,1.72103,15.31456,2.452983,22.72457,0.462949783,0.03517136,-421.196,133.6779,36.40437,35.09928,22.11709,16.49541,8.327345,3.663389,-14.3844,-2.43842,-5.45675,7.084075,-0.08837,4.049264,-1.54372,2.048323,-10.3372,1.343378,-6.63503,4.232801,0
15.16,26-16.wav,1.175717,14.21608,0.096266,0.273936,0.203667,0.611002,1.056543,0.473531,2.329459,8.452341,2.771078,23.45997,0.470141202,0.116521254,-337.879,134.414,12.10846,28.7252,10.87853,8.27002,9.18353,-0.67667,-13.1696,3.580729,-3.96655,11.52093,4.947362,2.348205,1.444848,2.776957,-13.2388,1.954464,-7.11604,2.622614,1
15.17,26-17.wav,0.95311,23.07143,0.050667,0.213885,0.12666,0.886619,1.527722,-0.42499,11.13955,50.41483,2.352536,23.11775,0.522602141,0.046934016,-414.857,129.0703,25.44946,33.32586,21.61212,18.6305,10.72184,3.391116,-9.10609,1.852932,-3.81253,8.320552,2.148768,3.870122,-2.01535,2.287312,-8.28005,3.811981,-5.08709,4.161823,0
15.19,26-19.wav,1.467677,-0.00502,0,0,0,0,0.642053,0.221643,1.79783,2.56821,0.307745,23.48653,0.464217067,0.09368968,-357.206,147.9096,22.60124,20.76309,-2.26464,-1.35697,15.62305,5.799568,-10.4572,-6.91636,-3.56727,18.31446,14.52026,4.918706,-2.49358,7.125494,-19.4211,0.338685,-1.68368,2.933272,1
15.2,26-20.wav,1.190957,1.855798,0,0,0,0,1.434169,0.477908,3.296022,12.90752,0.416911,23.48487,0.567450285,0.046947546,-405.599,141.4392,25.35173,29.56352,19.72773,10.96966,10.62601,1.60274,-9.60216,7.620642,-1.08719,9.704084,-2.27627,3.477044,-0.24442,4.934683,-15.2636,-0.99236,-5.32533,5.016873,0
15.22,26-22.wav,1.391344,0.14888,0.007706,0.029729,0.018718,0.037435,0.793748,-0.2881,3.262198,11.11247,1.482104,23.46803,0.496874511,0.056543581,-387.88,127.1187,17.45002,33.98217,18.13391,18.00955,11.24461,-3.26975,-8.77087,5.523521,-4.35906,10.20609,4.545761,3.883635,-1.05643,4.285438,-11.0803,2.030607,-6.57729,4.29758,1
15.24,26-24.wav,0.917132,0.537787,0.006466,0.012223,0.009416,0.037662,0.233695,0.093909,0.532424,4.907593,4.291254,23.30604,0.494681209,0.304268509,-297.331,111.9002,0.206881,21.40633,15.2458,12.23094,5.010717,1.541383,-15.677,7.23231,-0.21903,7.042694,6.121083,-0.27277,1.311702,2.61156,-11.7114,1.931503,-6.99301,0.416535,0
15.25,26-25.wav,0.514543,11.0948,0.017522,0.089832,0.037452,0.486873,0.729374,-0.24632,7.256583,74.39615,1.810494,18.41062,0.488121033,0.084998444,-350.443,122.2334,16.30114,31.51223,13.66435,12.85841,11.72945,-3.02059,-10.3502,3.136107,-6.80056,9.947197,3.531587,3.460629,1.061589,4.869569,-11.5472,2.345855,-6.8811,4.410843,0
15.27,26-27.wav,0.13347,31.50074,0.020699,0.198061,0.076299,0.68669,0.849951,-0.05571,4.25582,74.79569,-0.85297,2.967356,0.494991153,0.060218442,-390.286,124.7258,17.70695,30.87476,17.70243,17.95748,11.09025,-0.63128,-10.9062,4.242012,-4.42335,8.561836,2.692792,2.779322,-0.38421,5.727895,-9.8854,1.397995,-7.62108,3.477625,1
15.29,26-29.wav,0.400392,1.381622,0.042555,0.044306,0.04343,0.08686,0.66632,0.179065,3.304777,20.65591,-3.04455,17.76998,0.536385775,0.044069596,-424.888,123.4366,23.22572,32.31753,21.78375,19.01747,10.61234,6.105385,-6.35569,5.022477,-4.40335,6.756012,2.314925,4.3548,-1.72083,3.078306,-7.54977,3.897465,-5.46151,3.190543,0
15.32,26-32.wav,0.013879,2.399657,0.004784,0.04611,0.019685,0.137796,0.824425,-0.6526,4.392707,25.55717,0.545745,23.29793,0.479207605,0.082939021,-357.758,130.8537,17.92832,32.01618,14.41618,7.231849,5.642766,-2.30907,-10.5167,2.641763,-4.63596,6.473839,2.870213,3.491725,1.601671,7.070803,-7.43898,1.544753,-5.45451,3.780056,1
15.33,26-33.wav,0.149711,4.617747,0.01118,0.091084,0.041349,0.165395,0.609039,0.236765,4.321876,24.97061,-0.58454,23.36104,0.480027437,0.059533004,-385.964,127.4773,17.37936,33.87045,18.20889,13.5755,8.391383,0.621797,-9.31928,2.212211,-5.85244,9.442257,2.795859,4.287601,0.223008,5.416253,-8.542,2.997672,-7.19484,5.038803,1
15.35,26-35.wav,0.401808,5.549769,0.030593,0.100915,0.063015,0.315077,0.428098,0.164342,0.810176,22.26111,-0.18767,22.93965,0.514031291,0.046731841,-394.165,117.0954,22.08969,31.22002,18.39333,14.94736,9.233454,0.222391,-7.40251,2.047808,-3.01667,7.294704,4.303569,2.727331,1.215282,3.5253,-5.24208,2.244775,-4.91304,2.637885,1
18.1,29-01.wav,-0.94334,0.002544,0,0,0,0,0.676032,0.420303,0.850339,14.19667,5.203981,146.5032,0.342986941,0.005089916,-596.384,79.72433,-4.25062,32.37351,-21.424,19.95057,-28.2316,19.12325,-18.4907,1.020637,-2.29878,-9.55771,2.95701,-8.46766,6.372352,-13.3785,3.816835,-9.98022,-0.91534,-8.50467,1
18.2,29-02.wav,-0.9402,0.002307,6.27E-05,0.000493,0.000278,0.000555,0.658699,0.466316,0.778778,14.49137,4.081314,146.3736,0.351816624,0.008955761,-565.623,97.05064,4.022994,26.15997,-13.0057,18.83768,-25.7167,9.185869,-17.4701,-1.05103,-4.6365,-6.36072,3.206713,-9.10207,5.728637,-12.2649,1.891454,-8.55213,-3.14687,-8.42574,1
18.5,29-05.wav,-0.9326,0.001168,0,0,0,0,0.642152,0.374959,0.811683,13.4852,0.635314,146.4059,0.363935739,0.008530534,-529.338,103.4781,6.963641,29.71284,-6.12611,12.0579,-28.9129,6.514232,-12.0775,0.210204,-4.95498,-7.95336,0.244524,-7.21629,6.578737,-11.4014,1.69154,-7.50306,-4.00501,-7.16778,1
18.6,29-06.wav,-0.92978,-0.00062,0,0,0,0,0.652974,0.384589,0.863046,13.71246,0.112647,146.5534,0.378905982,0.02074011,-469.471,116.8128,14.19594,20.52174,1.993639,3.518198,-22.3286,-2.00391,-10.007,-3.26345,-5.29001,-7.65809,-3.32714,-5.05856,3.205826,-9.09131,-1.31243,-5.9316,-6.1113,-7.47717,1
18.7,29-07.wav,-0.92635,0.000517,3.67E-05,0.000227,0.000132,0.000264,0.626894,0.318646,0.81088,12.53789,0.819314,146.5098,0.363922894,0.017283754,-470.303,141.2177,-10.657,39.82201,-14.5838,11.91172,-35.8799,5.56061,-16.0277,-1.69343,-3.22031,-8.41811,-0.32603,-6.38167,6.635505,-14.242,3.190247,-10.5608,-5.30203,-8.87745,1
18.9,29-09.wav,-0.91794,0.005345,0.000312,0.000312,0.000312,0.000312,0.586203,0.400908,0.760453,12.31026,2.871314,146.5043,0.406131744,0.012172498,-480.539,119.4185,6.13037,27.7315,-7.34286,10.86908,-24.0377,3.468598,-14.0286,-1.36132,-4.53261,-8.93425,-0.92226,-6.76383,3.667191,-12.5135,0.895076,-8.20051,-4.99327,-7.68854,1
18.11,29-11.wav,-0.91075,0.003874,6.88E-05,0.000269,0.000169,0.000338,0.637293,0.476081,0.816364,13.38314,3.728647,146.5577,0.323461682,0.010431252,-487.538,134.2109,-4.61511,38.64842,-12.8771,13.6963,-34.9715,4.768939,-15.4885,2.03728,-4.65405,-9.19735,-0.24749,-7.29147,7.056455,-14.6403,1.917542,-10.5128,-3.53619,-11.0591,1
18.12,29-12.wav,-0.90849,0.00211,8.58E-06,8.58E-06,8.58E-06,8.58E-06,0.543916,0.282665,0.686217,11.42223,3.387314,146.4611,0.377022535,0.017932422,-482.562,123.2188,0.561686,37.23484,-12.9955,10.07706,-29.6854,6.86509,-16.6906,-1.97522,-4.30055,-9.45074,-0.54157,-6.87192,4.645474,-13.7466,2.754178,-9.56895,-3.60378,-7.93148,1
18.23,29-23.wav,-0.68593,0.050856,0,0,0,0,0.957844,0.531725,1.812871,6.704905,-0.99752,146.4506,0.414761305,0.005989179,-539.029,107.7046,-3.91149,31.57743,-13.9732,17.82853,-27.7292,12.58763,-14.0571,2.61813,-6.0596,-9.63843,2.074731,-9.27401,6.002693,-12.6308,3.49154,-7.91596,-1.37378,-8.83939,1
18.24,29-24.wav,-0.69772,0.423122,0,0,0,0,1.78096,0.778912,4.435223,24.93344,-0.57585,146.5116,0.414805502,0.00598917,-539.029,107.7046,-3.91064,31.57677,-13.9732,17.82833,-27.7266,12.58534,-14.0576,2.620326,-6.06194,-9.63617,2.072953,-9.2717,5.99988,-12.6297,3.492958,-7.91852,-1.3704,-8.84087,1
18.29,29-29.wav,1.292426,8.055341,0.028178,0.138939,0.078667,0.314667,1.163085,0.088847,3.802675,55.82809,-0.76621,146.2335,0.370738119,0.018288197,-476.689,113.9433,1.302353,24.36642,-5.5171,2.655077,-25.5571,4.701518,-14.5246,-1.65635,-3.02832,-9.5762,-0.32738,-6.43157,3.757613,-10.0853,1.860543,-6.7018,-3.94537,-6.47093,0
18.3,29-30.wav,1.523891,0.263546,0.005253,0.005253,0.005253,0.005253,0.927897,0.427392,2.249328,11.13477,1.915647,145.8683,0.364607185,0.015391495,-524.046,98.91486,6.662868,24.08214,-10.2963,9.507996,-27.3728,6.35502,-13.7737,-0.39622,-4.41099,-9.09853,1.724916,-7.24267,5.821792,-10.7566,2.597426,-6.33476,-3.5014,-5.83294,0
18.36,29-36.wav,1.688936,0.328001,0.001058,0.001146,0.001102,0.002204,0.614092,0.132988,3.33746,17.19457,0.573011,144.4474,0.387332648,0.031202205,-470.534,108.0209,6.465855,22.28162,-5.12173,-2.55297,-21.8105,1.904048,-13.3932,-4.18495,-4.16651,-9.45045,-0.5106,-3.55187,2.125223,-8.94135,1.493698,-5.61655,-5.42347,-6.3129,0
19.7,31-07.wav,0.292518,2.510323,0,0,0,0,0.989518,0.165899,1.6042,32.65409,-0.49589,76.09897,0.347654611,0.086235963,-475.35,103.3744,-3.38303,12.36612,-5.9268,-1.06919,-21.243,-3.6887,-8.00499,-1.34237,-1.93886,-5.33127,-1.77197,-5.0082,0.264376,-9.01576,-0.0231,-5.33962,-4.60105,-4.34977,0
19.8,31-08.wav,0.527427,4.308187,0,0,0,0,1.216913,0.414661,2.399988,23.12135,-0.75166,78.73394,0.300574303,0.091909379,-433.7,132.415,-3.08166,22.40782,-15.1236,1.533898,-29.2309,-3.04838,-14.2785,-1.56634,-2.34282,-6.63956,-0.78679,-7.03984,0.699315,-12.5226,3.299289,-8.59897,-6.24995,-4.92225,0
19.9,31-09.wav,0.471575,4.939801,0,0,0,0,1.172682,0.557994,3.395241,31.66242,2.986974,75.47608,0.307038397,0.093961172,-419.895,145.705,-4.80309,23.61085,-13.3875,-2.83694,-26.0628,-7.74935,-12.2896,-2.48114,-3.70622,-4.39538,-4.54039,-3.93627,-3.20892,-9.77724,0.610474,-7.63875,-6.60762,-5.95475,0
19.11,31-11.wav,0.715927,2.597389,0.011908,0.011908,0.011908,0.011908,1.115584,0.775686,1.951762,14.50259,10.91134,78.89171,0.392935514,0.010866431,-559.276,94.99517,1.914004,42.27132,-18.5324,19.828,-30.7105,13.98432,-14.7519,1.518875,-4.31435,-6.57109,3.426673,-11.8633,5.492775,-13.8641,4.32081,-9.28797,-1.66272,-6.16832,0
19.13,31-13.wav,0.793504,8.527376,0,0,0,0,1.060388,0.029816,2.425879,32.87201,12.0075,78.64774,0.376173347,0.065466106,-424.751,133.7866,-5.92439,21.80274,-18.1442,7.783567,-33.4164,-2.5319,-11.9663,1.460103,-2.83856,-7.89087,-0.46696,-8.20142,2.25688,-13.6823,1.431498,-8.8985,-4.28712,-5.68022,0
19.14,31-14.wav,0.932685,3.107709,0.01356,0.01356,0.01356,0.01356,1.007924,-0.22516,1.573545,22.17433,8.851463,78.26491,0.344991118,0.049596682,-445.951,130.4577,-6.4376,29.67115,-18.7773,12.15613,-34.9172,-0.37482,-16.0297,3.619968,-3.23851,-7.67098,0.923417,-8.98848,5.340144,-13.976,3.652108,-9.48822,-4.02257,-7.2628,0
19.15,31-15.wav,1.040811,3.145287,0.071437,0.135147,0.103292,0.206584,1.157206,-0.02839,2.553885,23.14413,5.631463,78.05659,0.356091142,0.041025486,-414.533,138.2339,-21.5907,50.29797,-10.5185,7.577445,-37.0425,2.975774,-12.691,-2.11842,-11.0665,-4.92175,-1.50413,-3.95536,-2.28371,-9.41484,0.674868,-10.6392,-2.57715,-6.04584,0
19.16,31-16.wav,0.755033,8.742016,0.078751,0.211064,0.149175,0.447526,1.146293,-0.57024,1.800351,21.77958,4.206909,78.88478,0.337953299,0.058843717,-442.649,129.972,-4.55821,24.75132,-11.2928,-0.5504,-30.3823,-0.08971,-10.7441,-1.51872,-2.94128,-8.15992,-0.92374,-7.27481,1.656302,-11.5105,1.343478,-8.03387,-4.96192,-4.76667,0
19.17,31-17.wav,1.005457,2.925359,0,0,0,0,1.081894,0.506833,1.868289,28.12924,6.248338,77.23648,0.378181279,0.041901778,-453.11,130.0876,-1.16635,30.14856,-9.27338,2.012422,-25.7255,-5.27202,-10.4544,2.256814,-7.19764,-3.87573,-5.62811,-2.90883,-0.94927,-10.0102,-0.41161,-6.85182,-4.67134,-7.25638,0
19.2,31-20.wav,0.990383,0.05436,0,0,0,0,1.02235,0.700291,2.308852,8.178802,10.05,78.89732,0.467503637,0.017055331,-499.597,169.5027,-22.8338,41.06789,-7.42249,2.416986,-7.75642,-18.0215,-1.06958,-2.91121,0.218305,-4.5417,-5.14652,-3.36418,-4.23896,-5.13331,-5.21497,-8.35313,-5.04433,-4.17374,0
19.21,31-21.wav,1.0061,1.43797,0,0,0,0,0.921733,0.446144,1.710043,17.51293,9.849766,78.85405,0.481112301,0.01220125,-407.769,137.065,-44.5264,45.70039,-24.3426,23.92768,-39.3805,2.636903,-13.9435,2.498451,-6.19937,-6.96593,0.924824,-5.37249,3.956074,-11.39,-1.93619,-12.3092,-2.19883,-8.73452,1
19.22,31-22.wav,1.019647,2.0091,0.016253,0.090237,0.053245,0.10649,0.926631,0.457951,1.831627,11.11957,9.606338,78.88453,0.357005388,0.060326517,-452.973,99.27663,3.825478,13.69155,-5.31405,-1.2465,-21.7892,-4.07578,-8.16654,-1.71169,-2.66282,-5.61868,-1.48526,-4.49439,-0.18265,-8.66241,-0.16897,-5.66187,-4.61062,-4.61783,0
19.23,31-23.wav,1.064937,2.052662,0.050941,0.087153,0.069047,0.138094,0.946774,0.424396,1.496908,19.88226,10.06459,78.80578,0.373322427,0.0802797,-412.696,109.398,-25.3168,31.04683,-16.721,16.7133,-35.9018,3.859693,-8.53023,3.268699,-7.81686,-8.2023,4.845327,-6.89426,5.957363,-14.3599,1.855108,-9.65229,-2.18484,-6.75136,0
19.24,31-24.wav,1.018107,0.78768,0.025471,0.039668,0.03257,0.065139,0.957066,0.426467,1.779431,15.31305,9.175005,78.91069,0.374388844,0.039107241,-477.004,119.3275,-3.79388,23.86547,-11.5877,7.405354,-29.282,0.669212,-11.9299,-1.43595,-2.74557,-4.91112,0.988764,-7.8354,2.5914,-12.0165,2.608735,-7.55341,-3.52134,-4.79931,0
19.25,31-25.wav,0.89086,4.803994,0.021663,0.101934,0.070144,0.210433,1.052195,-0.25871,3.278006,59.97513,8.755512,78.8144,0.365294993,0.009829154,-578.651,99.53857,-6.16096,29.73607,-10.7775,24.18433,-29.8606,7.672772,-13.7141,6.280609,-4.39501,-8.70916,5.430595,-9.51137,4.613277,-13.2192,2.603648,-9.49184,-1.40787,-7.06994,0
19.26,31-26.wav,0.900293,15.6898,0.014759,0.046675,0.030717,0.061434,1.177195,-0.03419,3.387577,90.64404,6.589432,73.88546,0.348433375,0.040121306,-472.125,113.5442,0.120971,33.35336,-15.9657,6.755938,-34.885,2.772758,-14.3816,-0.50135,-2.53029,-8.90738,-0.45896,-7.26276,4.725441,-13.3883,4.646622,-6.82859,-4.35333,-5.68071,0
19.29,31-29.wav,0.295232,14.92678,0.032029,0.153408,0.111978,0.335934,0.924597,-0.08265,3.150415,38.83306,8.18615,78.76836,0.353683501,0.061912257,-425.262,138.2749,-13.0559,34.02975,-17.72,12.42857,-39.0435,2.338175,-16.7956,-0.55272,-4.3536,-7.76603,2.431038,-8.02021,3.872217,-14.1683,4.246828,-9.70352,-2.48366,-8.26262,1
19.3,31-30.wav,0.303779,6.943759,0.014793,0.112302,0.062738,0.313689,1.174129,0.326838,3.330824,73.97013,10.26537,78.34732,0.360215813,0.036383655,-451.181,134.076,-2.29151,22.49691,-16.0775,5.17241,-33.8273,-1.85321,-11.6786,0.288874,-2.34704,-7.56434,-0.53543,-7.87651,3.070378,-13.9931,2.017129,-6.90108,-4.99959,-6.3956,0
20.1,32-01.wav,-1.89287,2.101246,0,0,0,0,1.32888,0.034842,2.606034,3.986641,51.6252,975.8051,0.41644299,0.04030095,-445.932,149.4492,-12.3112,34.58644,-3.84203,2.449878,-16.2256,-12.3374,-9.54787,-1.92883,-2.12743,-4.52857,-4.25102,-3.81012,-4.03876,-8.68332,-1.97249,-6.54244,-5.20916,-5.68968,1
20.2,32-02.wav,-0.60139,4.809892,0.407893,0.407893,0.407893,0.407893,0.164964,0.045979,0.456249,0.824822,51.13645,975.8129,0.392301738,0.051896021,-435.545,143.805,-8.95512,29.55947,-1.48106,0.803803,-18.3332,-9.43793,-10.5464,-1.71429,-3.29852,-7.89233,-2.28857,-7.10596,-2.54813,-7.85287,-4.83061,-6.77739,-4.96351,-7.09967,1
20.3,32-03.wav,-0.15129,3.51137,0.030124,0.061904,0.04463,0.267777,0.136871,0.051727,0.305361,0.410612,50.4887,975.7193,0.385710925,0.025806645,-510.549,123.7262,0.012188,31.85596,-10.2214,12.65779,-24.7649,5.566727,-14.4311,-1.01524,-5.43666,-8.89748,0.853742,-12.0441,1.106629,-11.5356,0.271748,-8.25434,-2.49836,-7.3698,1
